"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","KRvsHEALTHY_LFC","KRvsHEALTHY_P","KRvsHEALTHY_FDR","KRvsHEALTHY_sig0","KRvsHEALTHY_sig1","KRvsHEALTHY_sig2","NonKRvsHEALTHY_LFC","NonKRvsHEALTHY_P","NonKRvsHEALTHY_FDR","NonKRvsHEALTHY_sig0","NonKRvsHEALTHY_sig1","NonKRvsHEALTHY_sig2","KRvsNonKR_LFC","KRvsNonKR_P","KRvsNonKR_FDR","KRvsNonKR_sig0","KRvsNonKR_sig1","KRvsNonKR_sig2","KRvsHEALTHY_LFC_ABS","NonKRvsHEALTHY_LFC_ABS","KRvsNonKR_LFC_ABS"
"12","ENSG00000050628","prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]","protein_coding","ENSG00000050628","PTGER3",-0.338919930552265,0.0972790932783144,0.158408869984336,0,0,0,-1.24392105960807,2.12010154350575e-06,0.000142237418049072,-1,-1,0,0.905001129055804,0.000596199582854611,0.00402947163539667,1,0,0,0.338919930552265,1.24392105960807,0.905001129055804
"13","ENSG00000055118","potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]","protein_coding","ENSG00000055118","KCNH2",-1.44177357744105,2.97337343906549e-08,3.93337288082455e-07,-1,-1,0,-1.03628322821735,0.000167439088262053,0.00225052300525961,-1,-1,0,-0.405490349223703,0.164551369022065,0.284696176451098,0,0,0,1.44177357744105,1.03628322821735,0.405490349223703
"14","ENSG00000065328","minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]","protein_coding","ENSG00000065328","MCM10",1.19982060371766,2.32872665960731e-08,3.19263448001056e-07,1,1,0,1.11929888275056,1.85268092320108e-06,0.000131055081022574,1,1,0,0.0805217209671006,0.704736083740386,0.797399664734132,0,0,0,1.19982060371766,1.11929888275056,0.0805217209671006
"15","ENSG00000066279","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]","protein_coding","ENSG00000066279","ASPM",1.59305067807583,4.72497474054514e-13,3.32238416179409e-11,1,1,0,1.09436655640567,3.01213570952799e-06,0.000173061101830595,1,1,0,0.49868412167016,0.0181490034203821,0.0543845403264097,0,0,0,1.59305067807583,1.09436655640567,0.49868412167016
"16","ENSG00000066294","CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]","protein_coding","ENSG00000066294","CD84",0.891516427965902,8.76635343321543e-06,5.40527735129999e-05,1,0,0,1.01074969145302,6.03158032733542e-06,0.000265327727475974,1,1,0,-0.119233263487122,0.563727826000057,0.686179441055497,0,0,0,0.891516427965902,1.01074969145302,0.119233263487122
"17","ENSG00000068489","proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]","protein_coding","ENSG00000068489","PRR11",0.792835789433283,1.20347435551868e-05,7.11230585666479e-05,1,0,0,1.02162206653683,3.73162518449875e-07,4.84486809668659e-05,1,1,0,-0.228786277103546,0.218449641300647,0.351017037333196,0,0,0,0.792835789433283,1.02162206653683,0.228786277103546
"18","ENSG00000069122","adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]","protein_coding","ENSG00000069122","ADGRF5",-0.723761070800846,0.00143371081063193,0.00441636074809991,-1,0,0,-1.47399957455875,3.13348267819023e-07,4.37300231470792e-05,-1,-1,0,0.750238503757904,0.00906094911148366,0.0321592451283526,1,0,0,0.723761070800846,1.47399957455875,0.750238503757904
"19","ENSG00000069535","monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]","protein_coding","ENSG00000069535","MAOB",-1.43960396753776,7.14848271345618e-12,3.13587003558572e-10,-1,-1,0,-1.03098659980121,2.77960105473654e-06,0.000165526600920825,-1,-1,0,-0.408617367736554,0.0678895370665577,0.147800716481192,0,0,0,1.43960396753776,1.03098659980121,0.408617367736554
"20","ENSG00000071203","membrane spanning 4-domains A12 [Source:HGNC Symbol;Acc:HGNC:13370]","protein_coding","ENSG00000071203","MS4A12",-1.14470194258256,7.19594524895001e-05,0.000334919223628574,-1,-1,0,-1.73130278897519,1.61748542149711e-06,0.00011947825646792,-1,-1,0,0.586600846392626,0.107982495599722,0.207936122421603,0,0,0,1.14470194258256,1.73130278897519,0.586600846392626
"21","ENSG00000075218","G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]","protein_coding","ENSG00000075218","GTSE1",1.71692470028387,3.60226079306393e-11,1.21843722143931e-09,1,1,0,1.55507546844128,2.51091391303764e-08,9.58678606472695e-06,1,1,0,0.161849231842589,0.502688588310859,0.632734536231824,0,0,0,1.71692470028387,1.55507546844128,0.161849231842589
"22","ENSG00000075618","fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]","protein_coding","ENSG00000075618","FSCN1",1.42633000072225,1.59658821512389e-07,1.67048160316295e-06,1,1,0,1.13965818339768,0.000125308128939323,0.00185271590236046,1,1,0,0.28667181732457,0.291266433451614,0.43116865881477,0,0,0,1.42633000072225,1.13965818339768,0.28667181732457
"23","ENSG00000075702","WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]","protein_coding","ENSG00000075702","WDR62",1.17558605453013,8.4989803453885e-13,5.29398155619736e-11,1,1,0,1.14084250145079,1.48410738142511e-10,3.40939439643439e-07,1,1,0,0.0347435530793456,0.821811937880085,0.882537966214554,0,0,0,1.17558605453013,1.14084250145079,0.0347435530793456
"24","ENSG00000078018","microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]","protein_coding","ENSG00000078018","MAP2",-0.652539482266416,0.000452996135905461,0.0016469474707415,-1,0,0,-1.14877937911115,4.99073290475174e-07,5.56682909121204e-05,-1,-1,0,0.496239896844739,0.0276775495588042,0.0745599294237175,0,0,0,0.652539482266416,1.14877937911115,0.496239896844739
"25","ENSG00000080031","protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]","protein_coding","ENSG00000080031","PTPRH",0.347005504304497,0.173878395684736,0.25514652949159,0,0,0,1.06510885048012,0.000156437199325285,0.00214579369815621,1,1,0,-0.718103346175625,0.00951285279578742,0.0333168534123727,-1,0,0,0.347005504304497,1.06510885048012,0.718103346175625
"26","ENSG00000080573","collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]","protein_coding","ENSG00000080573","COL5A3",1.09510763870857,0.00097640380989245,0.00317316051061306,1,1,0,1.18730646290337,0.00121520359734324,0.00869337708926878,1,1,0,-0.0921988241948022,0.789128171399361,0.85922642145994,0,0,0,1.09510763870857,1.18730646290337,0.0921988241948022
"27","ENSG00000081041","C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]","protein_coding","ENSG00000081041","CXCL2",3.22207517486178,1.21039200728029e-15,3.01066485402697e-13,1,1,1,1.43273473528141,0.000802221670969273,0.00647515081177053,1,1,0,1.78934043958038,2.94527272797367e-06,7.18898211119021e-05,1,1,0,3.22207517486178,1.43273473528141,1.78934043958038
"28","ENSG00000083622","novel transcript, antisense to CFTR","lncRNA","ENSG00000083622","AC000111.6",-0.327127411827512,0.0537833585266485,0.0969787316879562,0,0,0,-1.12104690551957,2.81866305162687e-07,4.07358086243814e-05,-1,-1,0,0.793919493692057,0.00024957646430764,0.00207021638859904,1,0,0,0.327127411827512,1.12104690551957,0.793919493692057
"29","ENSG00000085978","autophagy related 16 like 1 [Source:HGNC Symbol;Acc:HGNC:21498]","protein_coding","ENSG00000085978","ATG16L1",-0.813551949861748,7.76302870563195e-08,8.9796704078686e-07,-1,0,0,-1.05329739561908,1.38767171785581e-09,1.4422387045857e-06,-1,-1,0,0.239745445757337,0.14082212124109,0.25377131794279,0,0,0,0.813551949861748,1.05329739561908,0.239745445757337
"30","ENSG00000087237","cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869]","protein_coding","ENSG00000087237","CETP",1.45499475596093,1.47508674894101e-09,3.04392123056176e-08,1,1,0,1.36609706074058,1.65746172153669e-07,2.8057143697346e-05,1,1,0,0.0888976952203572,0.701415320599434,0.79504469528137,0,0,0,1.45499475596093,1.36609706074058,0.0888976952203572
"31","ENSG00000088325","TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]","protein_coding","ENSG00000088325","TPX2",1.54637044656353,9.66431062875532e-16,2.59827833698389e-13,1,1,0,1.38040927192295,1.5953145390642e-11,1.30528891695241e-07,1,1,0,0.165961174640578,0.335186290811251,0.476509707882818,0,0,0,1.54637044656353,1.38040927192295,0.165961174640578
"32","ENSG00000088827","sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127]","protein_coding","ENSG00000088827","SIGLEC1",2.21080647928427,3.08607221969763e-09,5.69894669904163e-08,1,1,1,2.46008970716948,1.41999216073419e-09,1.4422387045857e-06,1,1,1,-0.249283227885208,0.455671074719791,0.591198537224272,0,0,0,2.21080647928427,2.46008970716948,0.249283227885208
"33","ENSG00000089012","signal regulatory protein gamma [Source:HGNC Symbol;Acc:HGNC:15757]","protein_coding","ENSG00000089012","SIRPG",0.870486918438374,0.00580952523913678,0.0146789773231841,1,0,0,1.15120123978223,0.000895936250029252,0.00701327618198877,1,1,0,-0.280714321343851,0.395190882920152,0.53420678927474,0,0,0,0.870486918438374,1.15120123978223,0.280714321343851
"34","ENSG00000089127","2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]","protein_coding","ENSG00000089127","OAS1",0.42050171933105,0.0565669932994712,0.101098068514537,0,0,0,1.26998406166829,4.93091768189575e-07,5.56682909121204e-05,1,1,0,-0.849482342337236,0.000507618310446611,0.00355293949141843,-1,0,0,0.42050171933105,1.26998406166829,0.849482342337236
"35","ENSG00000089685","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]","protein_coding","ENSG00000089685","BIRC5",1.65129570813822,3.61890019372159e-11,1.22180486318778e-09,1,1,0,1.56617601221443,6.50357969664989e-09,4.40364607459827e-06,1,1,0,0.0851196959237829,0.713709655257305,0.80444142524131,0,0,0,1.65129570813822,1.56617601221443,0.0851196959237829
"36","ENSG00000089692","lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]","protein_coding","ENSG00000089692","LAG3",0.547061907930711,0.0312927935816185,0.0614825203932456,0,0,0,1.17922971099304,2.83808704440232e-05,0.000697101032098983,1,1,0,-0.632167803062334,0.0198497526595405,0.0581606183382834,0,0,0,0.547061907930711,1.17922971099304,0.632167803062334
"37","ENSG00000090339","intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]","protein_coding","ENSG00000090339","ICAM1",3.014627064963,3.86762633527171e-16,1.45756328613919e-13,1,1,1,1.39758518744899,0.000212997343482836,0.00265272776811481,1,1,0,1.61704187751401,2.91940196045127e-06,7.1449138742932e-05,1,1,0,3.014627064963,1.39758518744899,1.61704187751401
"38","ENSG00000090924","pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]","protein_coding","ENSG00000090924","PLEKHG2",1.5646125564391,2.85690446410054e-10,7.29689607431972e-09,1,1,0,1.26485862068264,2.17418515276803e-06,0.000143755706918283,1,1,0,0.299753935756458,0.206178031553899,0.336338607376494,0,0,0,1.5646125564391,1.26485862068264,0.299753935756458
"39","ENSG00000092054","myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]","protein_coding","ENSG00000092054","MYH7",-0.73048619213508,0.0284616475556701,0.0567773299812059,0,0,0,1.46437534556692,9.58193338275822e-06,0.000354250568460234,1,1,0,-2.194861537702,3.94620721867668e-09,6.32847020805676e-07,-1,-1,-1,0.73048619213508,1.46437534556692,2.194861537702
"40","ENSG00000092853","claspin [Source:HGNC Symbol;Acc:HGNC:19715]","protein_coding","ENSG00000092853","CLSPN",1.553281880883,6.91306148974665e-13,4.51373536269815e-11,1,1,0,1.22752785207429,9.36046311533734e-08,1.97835822745199e-05,1,1,0,0.325754028808712,0.109424377429828,0.210103079154767,0,0,0,1.553281880883,1.22752785207429,0.325754028808712
"41","ENSG00000093009","cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]","protein_coding","ENSG00000093009","CDC45",1.50577968646594,1.53411970187824e-12,8.69667484953115e-11,1,1,0,1.31005236245004,8.91748288263211e-09,5.43431406867601e-06,1,1,0,0.1957273240159,0.324969005222453,0.466241581595203,0,0,0,1.50577968646594,1.31005236245004,0.1957273240159
"42","ENSG00000095627","tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]","protein_coding","ENSG00000095627","TDRD1",-1.70850802361777,1.11933166741931e-15,2.86222981829116e-13,-1,-1,0,-1.1518999506021,6.15436276146632e-08,1.55191806903624e-05,-1,-1,0,-0.55660807301567,0.0122832931413873,0.0404472559817801,0,0,0,1.70850802361777,1.1518999506021,0.55660807301567
"43","ENSG00000096996","interleukin 12 receptor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]","protein_coding","ENSG00000096996","IL12RB1",0.832729234983121,0.000512674111761085,0.00183078584065166,1,0,0,1.16945209109416,8.67314517982981e-06,0.000335227146252957,1,1,0,-0.336722856111036,0.170013841867251,0.291972481989299,0,0,0,0.832729234983121,1.16945209109416,0.336722856111036
"44","ENSG00000100012","SEC14 like lipid binding 3 [Source:HGNC Symbol;Acc:HGNC:18655]","protein_coding","ENSG00000100012","SEC14L3",-2.1865416610278,2.38115556249448e-09,4.54882821248946e-08,-1,-1,-1,-1.48717616461993,0.000103532685970689,0.00163241445874614,-1,-1,0,-0.699365496407871,0.0790878694657862,0.165328961131268,0,0,0,2.1865416610278,1.48717616461993,0.699365496407871
"45","ENSG00000100427","modulator of VRAC current 1 [Source:HGNC Symbol;Acc:HGNC:17082]","protein_coding","ENSG00000100427","MLC1",0.56766806294285,0.146445357947358,0.222073161412873,0,0,0,1.34465770163548,0.00143018196372098,0.00972829175395115,1,1,0,-0.776989638692632,0.0589248767941008,0.132823450779823,0,0,0,0.56766806294285,1.34465770163548,0.776989638692632
"46","ENSG00000100453","granzyme B [Source:HGNC Symbol;Acc:HGNC:4709]","protein_coding","ENSG00000100453","GZMB",0.803522570345489,0.00286979695507469,0.00800643645868002,1,0,0,1.04841934189705,0.000477067787024308,0.00456039387313904,1,1,0,-0.244896771551564,0.392336808378654,0.531346622564246,0,0,0,0.803522570345489,1.04841934189705,0.244896771551564
"47","ENSG00000100985","matrix metallopeptidase 9 [Source:HGNC Symbol;Acc:HGNC:7176]","protein_coding","ENSG00000100985","MMP9",4.19947315328617,3.18593964304987e-14,3.74568157905066e-12,1,1,1,2.03104240821086,0.000603003734613119,0.00532952104239644,1,1,1,2.16843074507531,1.49900362615084e-05,0.000246667725412148,1,1,1,4.19947315328617,2.03104240821086,2.16843074507531
"48","ENSG00000101057","MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]","protein_coding","ENSG00000101057","MYBL2",2.00463371816611,7.09547910926957e-09,1.16654270751498e-07,1,1,1,1.94541147046551,1.96479249131857e-07,3.13714727740489e-05,1,1,0,0.0592222477006011,0.853745844801816,0.905872404797841,0,0,0,2.00463371816611,1.94541147046551,0.0592222477006011
"49","ENSG00000101412","E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]","protein_coding","ENSG00000101412","E2F1",0.52071147077532,0.00455261714007902,0.0118994848173457,0,0,0,1.15267652516146,3.17199282344462e-08,1.08393220183579e-05,1,1,0,-0.631965054386141,0.00131969885936669,0.00741676438577984,-1,0,0,0.52071147077532,1.15267652516146,0.631965054386141
"50","ENSG00000102032","renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]","protein_coding","ENSG00000102032","RENBP",2.11927542355313,1.27202750922915e-14,1.85470573858864e-12,1,1,1,1.36408727521836,2.26139895975521e-06,0.00014648781284478,1,1,0,0.75518814833477,0.00321621587138157,0.0146825817542131,1,0,0,2.11927542355313,1.36408727521836,0.75518814833477
"51","ENSG00000102384","centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]","protein_coding","ENSG00000102384","CENPI",1.80691262640728,1.69021741952398e-20,2.06003699091583e-16,1,1,0,1.29898987010343,4.74446790024664e-11,1.73476724304618e-07,1,1,0,0.507922756303848,0.0025157059397367,0.0121495538212301,0,0,0,1.80691262640728,1.29898987010343,0.507922756303848
"52","ENSG00000102466","fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]","protein_coding","ENSG00000102466","FGF14",-0.241877314365212,0.373206032490622,0.4734280914026,0,0,0,-1.69309780889716,5.30277125959498e-07,5.7534281405291e-05,-1,-1,0,1.45122049453195,1.63822082448476e-05,0.000261894479123778,1,1,0,0.241877314365212,1.69309780889716,1.45122049453195
"53","ENSG00000102879","coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]","protein_coding","ENSG00000102879","CORO1A",1.17857107497303,9.14318015266465e-06,5.6095640580698e-05,1,1,0,1.02503561542228,0.000456215809959528,0.004423514949711,1,1,0,0.153535459550754,0.576350689129331,0.697296227824925,0,0,0,1.17857107497303,1.02503561542228,0.153535459550754
"54","ENSG00000103522","interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006]","protein_coding","ENSG00000103522","IL21R",0.978776128000203,0.00109265546432283,0.00349389322602879,1,0,0,1.1687201683051,0.000363110153498177,0.00378146382165871,1,1,0,-0.189944040304892,0.536994184722055,0.663377774517779,0,0,0,0.978776128000203,1.1687201683051,0.189944040304892
"55","ENSG00000104783","potassium calcium-activated channel subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:6293]","protein_coding","ENSG00000104783","KCNN4",1.2476073970523,2.20073996191723e-08,3.03881631297363e-07,1,1,0,1.19607151043638,9.31405540473485e-07,8.26599810239624e-05,1,1,0,0.0515358866159195,0.81411196283508,0.876820980302452,0,0,0,1.2476073970523,1.19607151043638,0.0515358866159195
"56","ENSG00000104856","RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]","protein_coding","ENSG00000104856","RELB",1.39650245520475,1.4104177402416e-08,2.09977663901441e-07,1,1,0,1.07262363059496,5.58256990641149e-05,0.0010831090667851,1,1,0,0.323878824609795,0.182994762480913,0.308398806017336,0,0,0,1.39650245520475,1.07262363059496,0.323878824609795
"57","ENSG00000104972","leukocyte immunoglobulin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6605]","protein_coding","ENSG00000104972","LILRB1",1.39927440254667,1.40565735061447e-06,1.10648988951275e-05,1,1,0,1.14439593519523,0.000296199640449284,0.00329587451411674,1,1,0,0.254878467351443,0.380791034247555,0.520877812703801,0,0,0,1.39927440254667,1.14439593519523,0.254878467351443
"58","ENSG00000105366","sialic acid binding Ig like lectin 8 [Source:HGNC Symbol;Acc:HGNC:10877]","protein_coding","ENSG00000105366","SIGLEC8",1.22701835840557,4.11029936395816e-06,2.81862314223117e-05,1,1,0,1.01234789354244,0.000635325536073658,0.00550997222509422,1,1,0,0.214670464863124,0.43583966227399,0.57309459529565,0,0,0,1.22701835840557,1.01234789354244,0.214670464863124
"59","ENSG00000105376","intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]","protein_coding","ENSG00000105376","ICAM5",1.68739816231823,8.17315052696057e-09,1.31417359660416e-07,1,1,0,1.02663670002486,0.00122448053227329,0.00872066735139081,1,1,0,0.660761462293375,0.0242263899859163,0.0673783842591699,0,0,0,1.68739816231823,1.02663670002486,0.660761462293375
"60","ENSG00000105639","Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]","protein_coding","ENSG00000105639","JAK3",2.04412913041643,4.36054387922405e-12,2.07439657617786e-10,1,1,1,1.1761518076747,0.000168675825346307,0.00225944235037583,1,1,0,0.867977322741726,0.00219958599155828,0.0109946223096838,1,0,0,2.04412913041643,1.1761518076747,0.867977322741726
"61","ENSG00000105664","cartilage oligomeric matrix protein [Source:HGNC Symbol;Acc:HGNC:2227]","protein_coding","ENSG00000105664","COMP",0.653449841532078,0.0322461261786986,0.0630641504919734,0,0,0,1.40591924626985,2.33715795273377e-05,0.000622402355307777,1,1,0,-0.752469404737771,0.0182038061349505,0.0545040916736268,0,0,0,0.653449841532078,1.40591924626985,0.752469404737771
"62","ENSG00000105696","transmembrane protein 59 like [Source:HGNC Symbol;Acc:HGNC:13237]","protein_coding","ENSG00000105696","TMEM59L",0.0228624529332595,0.931354651151522,0.951283632177894,0,0,0,-1.42088626159643,5.79040686463916e-05,0.00110710179410502,-1,-1,0,1.44374871452969,5.31329697616926e-05,0.000632007287993698,1,1,0,0.0228624529332595,1.42088626159643,1.44374871452969
"63","ENSG00000105967","transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]","protein_coding","ENSG00000105967","TFEC",2.41321052427421,3.07071520799472e-16,1.2204090311426e-13,1,1,1,1.18598322555687,9.6729165046666e-05,0.00155216643494301,1,1,0,1.22722729871734,1.16569092007478e-05,0.000203837029180364,1,1,0,2.41321052427421,1.18598322555687,1.22722729871734
"64","ENSG00000106236","neuronal pentraxin 2 [Source:HGNC Symbol;Acc:HGNC:7953]","protein_coding","ENSG00000106236","NPTX2",-0.808826405692416,0.00962070323553205,0.0226686037571848,-1,0,0,-1.27025491513591,0.000798542843230684,0.00645828810437663,-1,-1,0,0.461428509443498,0.235825098298437,0.370837299767076,0,0,0,0.808826405692416,1.27025491513591,0.461428509443498
"65","ENSG00000106341","protein phosphatase 1 regulatory subunit 17 [Source:HGNC Symbol;Acc:HGNC:16973]","protein_coding","ENSG00000106341","PPP1R17",-0.935589254027632,0.00142926335731357,0.00440563019699996,-1,0,0,-1.39653939872786,8.82878659732316e-05,0.00146867949565297,-1,-1,0,0.46095014470023,0.206773174127962,0.337113940286922,0,0,0,0.935589254027632,1.39653939872786,0.46095014470023
"66","ENSG00000106366","serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]","protein_coding","ENSG00000106366","SERPINE1",1.67172511943972,5.36613953523126e-10,1.26097381726347e-08,1,1,0,1.06711740481508,0.00025806211173875,0.00301655468465974,1,1,0,0.604607714624637,0.0242796800147165,0.067498947116055,0,0,0,1.67172511943972,1.06711740481508,0.604607714624637
"67","ENSG00000107317","prostaglandin D2 synthase [Source:HGNC Symbol;Acc:HGNC:9592]","protein_coding","ENSG00000107317","PTGDS",1.81976024334381,0.000332368714458871,0.00126182197973862,1,1,0,2.04707932058676,0.000198298978536159,0.00253606290702907,1,1,1,-0.227319077242949,0.645033154500459,0.752984875204482,0,0,0,1.81976024334381,2.04707932058676,0.227319077242949
