"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","KRvsHEALTHY_LFC","KRvsHEALTHY_P","KRvsHEALTHY_FDR","KRvsHEALTHY_sig0","KRvsHEALTHY_sig1","KRvsHEALTHY_sig2","NonKRvsHEALTHY_LFC","NonKRvsHEALTHY_P","NonKRvsHEALTHY_FDR","NonKRvsHEALTHY_sig0","NonKRvsHEALTHY_sig1","NonKRvsHEALTHY_sig2","KRvsNonKR_LFC","KRvsNonKR_P","KRvsNonKR_FDR","KRvsNonKR_sig0","KRvsNonKR_sig1","KRvsNonKR_sig2","KRvsHEALTHY_LFC_ABS","NonKRvsHEALTHY_LFC_ABS","KRvsNonKR_LFC_ABS"
"14","ENSG00000018280","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]","protein_coding","ENSG00000018280","SLC11A1",2.82348653986168,2.91928345111835e-11,1.02144191489657e-09,1,1,1,0.237841567583233,0.62548784149877,0.747934378852804,0,0,0,2.58564497227844,5.31100226188553e-08,3.85300568856314e-06,1,1,1,2.82348653986168,0.237841567583233,2.58564497227844
"15","ENSG00000019169","macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]","protein_coding","ENSG00000019169","MARCO",4.24980313197099,7.74168712451361e-12,3.34199584440042e-10,1,1,1,0.851114445186324,0.237684320399016,0.384918482198141,0,0,0,3.39868868678467,1.99784343549879e-07,1.02741416843288e-05,1,1,1,4.24980313197099,0.851114445186324,3.39868868678467
"16","ENSG00000026508","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]","protein_coding","ENSG00000026508","CD44",1.67781108268787,2.56976615972563e-13,2.01201134612865e-11,1,1,0,0.139864113195943,0.543812436176235,0.681050757512942,0,0,0,1.53794696949193,7.92384785372855e-10,2.14613016980541e-07,1,1,0,1.67781108268787,0.139864113195943,1.53794696949193
"17","ENSG00000026751","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]","protein_coding","ENSG00000026751","SLAMF7",2.51950448140634,6.85379397061976e-13,4.49107746848998e-11,1,1,1,1.20826800381489,0.00119369007002253,0.00858809599645808,1,1,0,1.31123647759146,0.000109428595196914,0.00110194083028916,1,1,0,2.51950448140634,1.20826800381489,1.31123647759146
"18","ENSG00000028137","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]","protein_coding","ENSG00000028137","TNFRSF1B",2.8438764281607,1.72444720588726e-14,2.32666744044508e-12,1,1,1,1.10934323663173,0.00374884279528458,0.0191656442906579,1,1,0,1.73453319152897,2.08581757294005e-06,5.60446076048272e-05,1,1,0,2.8438764281607,1.10934323663173,1.73453319152897
"19","ENSG00000033327","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]","protein_coding","ENSG00000033327","GAB2",1.7046070737026,2.63749956322685e-15,5.54238701320841e-13,1,1,0,0.246026599700893,0.250048053672349,0.399018306414518,0,0,0,1.45858047400171,2.73596579990208e-10,1.04558239350832e-07,1,1,0,1.7046070737026,0.246026599700893,1.45858047400171
"20","ENSG00000042832","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]","protein_coding","ENSG00000042832","TG",2.5591506929804,2.72459811421547e-17,2.30590513774477e-14,1,1,1,0.729767677395824,0.0155204058983055,0.0531654601148251,0,0,0,1.82938301558457,2.76357277518838e-09,4.97769827349695e-07,1,1,0,2.5591506929804,0.729767677395824,1.82938301558457
"21","ENSG00000043462","lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]","protein_coding","ENSG00000043462","LCP2",2.87977280758349,1.0457512976068e-16,5.69772729505252e-14,1,1,1,0.696763385710312,0.0441038045549299,0.114252120137108,0,0,0,2.18300942187317,1.07866513819836e-09,2.64079881560727e-07,1,1,1,2.87977280758349,0.696763385710312,2.18300942187317
"22","ENSG00000056558","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]","protein_coding","ENSG00000056558","TRAF1",1.70745776737043,6.25319641126531e-11,1.94423361889035e-09,1,1,0,0.561154058648021,0.0454796203343338,0.116925667128715,0,0,0,1.14630370872241,3.09644081429841e-05,0.000419637738821376,1,1,0,1.70745776737043,0.561154058648021,1.14630370872241
"23","ENSG00000057468","mutS homolog 4 [Source:HGNC Symbol;Acc:HGNC:7327]","protein_coding","ENSG00000057468","MSH4",1.11477773876714,6.84640426409127e-07,5.94048233299082e-06,1,1,0,0.070753667545155,0.778879652439548,0.861067775648535,0,0,0,1.04402407122199,3.92317174440528e-05,0.000499442388180874,1,1,0,1.11477773876714,0.070753667545155,1.04402407122199
"24","ENSG00000057704","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]","protein_coding","ENSG00000057704","TMCC3",1.7203628983511,4.45674765790929e-10,1.07633105260103e-08,1,1,0,0.564832408845559,0.0579974234046323,0.139109555856916,0,0,0,1.15553048950554,7.34493577910078e-05,0.000808429355289105,1,1,0,1.7203628983511,0.564832408845559,1.15553048950554
"25","ENSG00000059377","thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","protein_coding","ENSG00000059377","TBXAS1",1.62408463358826,1.93728837073868e-12,1.0456007736632e-10,1,1,0,0.468024466736078,0.050731726964069,0.126932687278008,0,0,0,1.15606016685218,2.03507392315743e-06,5.4974035392748e-05,1,1,0,1.62408463358826,0.468024466736078,1.15606016685218
"26","ENSG00000059728","MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]","protein_coding","ENSG00000059728","MXD1",2.04284484982038,3.42021113568954e-15,6.72347311641679e-13,1,1,1,0.440665954366289,0.0894016693688847,0.190716606698011,0,0,0,1.60217889545409,4.37488129281002e-09,6.86537165623629e-07,1,1,0,2.04284484982038,0.440665954366289,1.60217889545409
"27","ENSG00000059804","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","protein_coding","ENSG00000059804","SLC2A3",3.40555925636239,1.24563448124038e-13,1.10012993169259e-11,1,1,1,0.477433206258733,0.339282691853204,0.49381149370753,0,0,0,2.92812605010366,2.96414004924142e-09,5.19825116639659e-07,1,1,1,3.40555925636239,0.477433206258733,2.92812605010366
"28","ENSG00000062282","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]","protein_coding","ENSG00000062282","DGAT2",1.84089078447812,9.80094745006924e-09,1.53564636857113e-07,1,1,0,-0.061050878373172,0.86970867599693,0.921179225084782,0,0,0,1.90194166285129,3.45956886436081e-07,1.52221030031876e-05,1,1,0,1.84089078447812,0.061050878373172,1.90194166285129
"29","ENSG00000064835","POU class 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9210]","protein_coding","ENSG00000064835","POU1F1",1.13502349316362,3.21206693748492e-08,4.18702372556858e-07,1,1,0,-0.0651134603931882,0.781707634962305,0.863072076720769,0,0,0,1.20013695355681,6.71684772051507e-07,2.43645654814398e-05,1,1,0,1.13502349316362,0.0651134603931882,1.20013695355681
"30","ENSG00000066336","Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241]","protein_coding","ENSG00000066336","SPI1",2.2536885576462,3.10833040134965e-13,2.36284808305506e-11,1,1,1,1.02803132562168,0.00157322483517375,0.0104039415578392,1,1,0,1.22565723202453,5.13293325178564e-05,0.000616154206888674,1,1,0,2.2536885576462,1.02803132562168,1.22565723202453
"31","ENSG00000068079","interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]","protein_coding","ENSG00000068079","IFI35",-0.383172336940842,0.0140441497560509,0.0312892526109518,0,0,0,0.666705711669938,6.63874531282597e-05,0.00122040766022207,1,0,0,-1.04987804861078,8.57485077373357e-09,1.09244196407942e-06,-1,-1,0,0.383172336940842,0.666705711669938,1.04987804861078
"32","ENSG00000068976","glycogen phosphorylase, muscle associated [Source:HGNC Symbol;Acc:HGNC:9726]","protein_coding","ENSG00000068976","PYGM",1.53280179991233,2.34661628011194e-07,2.33983304243286e-06,1,1,0,0.529158174111871,0.109715566448226,0.221234212298734,0,0,0,1.00364362580046,0.0016047807706661,0.00859991266285142,1,1,0,1.53280179991233,0.529158174111871,1.00364362580046
"33","ENSG00000069431","ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]","protein_coding","ENSG00000069431","ABCC9",0.444503740220879,0.0606592611821695,0.107167821118325,0,0,0,-0.595075108341489,0.0395290380853394,0.10546076238981,0,0,0,1.03957884856237,0.000399196149856709,0.00297288709806694,1,1,0,0.444503740220879,0.595075108341489,1.03957884856237
"34","ENSG00000070729","cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]","protein_coding","ENSG00000070729","CNGB1",1.40202976595769,1.28685949104628e-07,1.3867589281054e-06,1,1,0,0.0792028505895192,0.793478211519166,0.8716642764331,0,0,0,1.32282691536817,1.2071236017525e-05,0.000209181361964352,1,1,0,1.40202976595769,0.0792028505895192,1.32282691536817
"35","ENSG00000070961","ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]","protein_coding","ENSG00000070961","ATP2B1",0.955206702434142,2.75747153713041e-07,2.69583393806514e-06,1,0,0,-0.29133509608036,0.148348123603781,0.275088791533049,0,0,0,1.2465417985145,9.42880858154719e-09,1.18066766087566e-06,1,1,0,0.955206702434142,0.29133509608036,1.2465417985145
"36","ENSG00000073282","tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]","protein_coding","ENSG00000073282","TP63",1.1632673085051,0.0006521175107122,0.00224456600411192,1,1,0,-0.354955915435557,0.373332215731759,0.528066504294624,0,0,0,1.51822322394066,0.000177621772388825,0.00159532362702652,1,1,0,1.1632673085051,0.354955915435557,1.51822322394066
"37","ENSG00000073734","ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]","protein_coding","ENSG00000073734","ABCB11",-1.47980608004379,2.46625559819924e-14,3.09883744647962e-12,-1,-1,0,-0.105034541006207,0.558222708187059,0.692409766678595,0,0,0,-1.37477153903758,6.49498145725149e-11,4.72693889679099e-08,-1,-1,0,1.47980608004379,0.105034541006207,1.37477153903758
"38","ENSG00000073756","prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]","protein_coding","ENSG00000073756","PTGS2",2.56675620986666,2.31245132667731e-10,6.07417171757394e-09,1,1,1,0.0893730501587835,0.844212521095784,0.904842194446451,0,0,0,2.47738315970788,7.60428104371642e-08,4.97749626954708e-06,1,1,1,2.56675620986666,0.0893730501587835,2.47738315970788
"39","ENSG00000075420","fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]","protein_coding","ENSG00000075420","FNDC3B",1.07851895940513,3.17283887164136e-12,1.58920110277664e-10,1,1,0,-0.0335707911022034,0.828115467910279,0.894326548975734,0,0,0,1.11208975050733,1.03098970009019e-10,5.60611180563617e-08,1,1,0,1.07851895940513,0.0335707911022034,1.11208975050733
"40","ENSG00000075461","calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408]","protein_coding","ENSG00000075461","CACNG4",1.30070172723992,7.15257223644545e-08,8.37957870084561e-07,1,1,0,-0.020639135215875,0.939829088089189,0.964438572504086,0,0,0,1.3213408624558,2.12833991453025e-06,5.66792575636445e-05,1,1,0,1.30070172723992,0.020639135215875,1.3213408624558
"41","ENSG00000075884","Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]","protein_coding","ENSG00000075884","ARHGAP15",2.54709794347404,2.18589886158204e-07,2.19695453476871e-06,1,1,1,0.48505932193057,0.39951967937179,0.552727593043632,0,0,0,2.06203862154347,0.000137928772661604,0.00130894162577361,1,1,1,2.54709794347404,0.48505932193057,2.06203862154347
"42","ENSG00000076641","phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]","protein_coding","ENSG00000076641","PAG1",2.34425098305839,7.90741894798306e-18,1.03259595147876e-14,1,1,1,0.854352971983064,0.0014703620836198,0.00991792127533538,1,0,0,1.48989801107533,3.4286822797893e-08,2.81722109838688e-06,1,1,0,2.34425098305839,0.854352971983064,1.48989801107533
"43","ENSG00000077616","N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]","protein_coding","ENSG00000077616","NAALAD2",0.981104392177553,1.42591512035818e-09,2.9606564713672e-08,1,0,0,-0.105814186989793,0.55631736525436,0.690951738820857,0,0,0,1.08691857916735,1.0565248307128e-08,1.27074914178233e-06,1,1,0,0.981104392177553,0.105814186989793,1.08691857916735
"44","ENSG00000077984","cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]","protein_coding","ENSG00000077984","CST7",1.64952881176964,2.45606296520652e-10,6.39170720710399e-09,1,1,0,0.375232754702969,0.192506695270508,0.331468320886056,0,0,0,1.27429605706667,7.45032271051679e-06,0.000146798611547892,1,1,0,1.64952881176964,0.375232754702969,1.27429605706667
"45","ENSG00000078098","fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]","protein_coding","ENSG00000078098","FAP",2.67804822477974,1.57114891573377e-11,6.00287240907935e-10,1,1,1,0.691757297679608,0.117406464146656,0.232385100149316,0,0,0,1.98629092710013,2.23259939636563e-06,5.88556339788846e-05,1,1,0,2.67804822477974,0.691757297679608,1.98629092710013
"46","ENSG00000078401","endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]","protein_coding","ENSG00000078401","EDN1",2.92185002423631,6.92376873484404e-14,7.01276121941378e-12,1,1,1,0.760910314537284,0.0739787760145082,0.166295337894656,0,0,0,2.16093970969903,1.09571292219076e-07,6.53566839918157e-06,1,1,1,2.92185002423631,0.760910314537284,2.16093970969903
"47","ENSG00000079112","cadherin 17 [Source:HGNC Symbol;Acc:HGNC:1756]","protein_coding","ENSG00000079112","CDH17",-0.942596913548594,2.03812187531195e-06,1.53431929686856e-05,-1,0,0,0.173681269223504,0.378102062948158,0.532465098969206,0,0,0,-1.1162781827721,6.10702962583573e-07,2.27622254066318e-05,-1,-1,0,0.942596913548594,0.173681269223504,1.1162781827721
"48","ENSG00000080618","carboxypeptidase B2 [Source:HGNC Symbol;Acc:HGNC:2300]","protein_coding","ENSG00000080618","CPB2",1.21160157352036,4.64937298566749e-09,8.09136953107787e-08,1,1,0,-0.050733389612954,0.826161275037143,0.89288263976913,0,0,0,1.26233496313331,1.21818810356793e-07,7.05892707113439e-06,1,1,0,1.21160157352036,0.050733389612954,1.26233496313331
"49","ENSG00000081041","C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]","protein_coding","ENSG00000081041","CXCL2",3.22207517486178,1.21039200728029e-15,3.01066485402697e-13,1,1,1,1.43273473528141,0.000802221670969273,0.00647515081177053,1,1,0,1.78934043958038,2.94527272797367e-06,7.18898211119021e-05,1,1,0,3.22207517486178,1.43273473528141,1.78934043958038
"50","ENSG00000081237","protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]","protein_coding","ENSG00000081237","PTPRC",1.98980788052772,6.5056977836295e-12,2.92711237498135e-10,1,1,0,0.475141556801035,0.111069998903498,0.223202167623386,0,0,0,1.51466632372669,8.85619225190922e-07,2.99831308795193e-05,1,1,0,1.98980788052772,0.475141556801035,1.51466632372669
"51","ENSG00000082074","FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]","protein_coding","ENSG00000082074","FYB",1.98394635074907,5.22648961817794e-15,9.16245860073488e-13,1,1,0,0.801359770661509,0.00180229361651674,0.011426922801165,1,0,0,1.18258658008756,3.37856767130098e-06,8.02168495671747e-05,1,1,0,1.98394635074907,0.801359770661509,1.18258658008756
"52","ENSG00000084110","histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]","protein_coding","ENSG00000084110","HAL",1.72440421599636,1.22230856498207e-11,4.88264100744521e-10,1,1,0,0.319231564928816,0.25084578509037,0.399874669139133,0,0,0,1.40517265106754,4.10697275651018e-07,1.72013003286413e-05,1,1,0,1.72440421599636,0.319231564928816,1.40517265106754
"53","ENSG00000085265","ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623]","protein_coding","ENSG00000085265","FCN1",4.34801021256268,1.27477959183026e-12,7.46971810828233e-11,1,1,1,1.01329649631781,0.141027000481313,0.26517356924529,0,0,0,3.33471371624487,8.31742684201211e-08,5.2890155661101e-06,1,1,1,4.34801021256268,1.01329649631781,3.33471371624487
"54","ENSG00000086300","sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]","protein_coding","ENSG00000086300","SNX10",2.18048103082159,4.48745693829074e-15,8.12274136097339e-13,1,1,1,0.570399944321193,0.0496245938960757,0.124989574375981,0,0,0,1.6100810865004,2.23531138446383e-08,2.11193605843761e-06,1,1,0,2.18048103082159,0.570399944321193,1.6100810865004
"55","ENSG00000087116","ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]","protein_coding","ENSG00000087116","ADAMTS2",1.98564852183208,8.65290132996977e-08,9.85315117499267e-07,1,1,0,0.745008597245917,0.074387138278201,0.167029966533262,0,0,0,1.24063992458616,0.00170714092124158,0.00900330313634459,1,1,0,1.98564852183208,0.745008597245917,1.24063992458616
"56","ENSG00000087128","transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]","protein_coding","ENSG00000087128","TMPRSS11E",1.53856991835132,4.53441442372984e-07,4.16364462554641e-06,1,1,0,0.420518565983866,0.224976894874018,0.370142871858063,0,0,0,1.11805135236746,0.000882939994943701,0.0054295018457991,1,1,0,1.53856991835132,0.420518565983866,1.11805135236746
"57","ENSG00000087494","parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]","protein_coding","ENSG00000087494","PTHLH",1.69425851180109,3.92488239769754e-08,4.96916204949491e-07,1,1,0,0.147896924064653,0.6765334323257,0.787168446127507,0,0,0,1.54636158773644,1.08869998778659e-05,0.000193332813761189,1,1,0,1.69425851180109,0.147896924064653,1.54636158773644
"58","ENSG00000087495","phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]","protein_coding","ENSG00000087495","PHACTR3",1.15326542797467,9.84443900112007e-08,1.106523417267e-06,1,1,0,0.0309295941247767,0.90016690630209,0.939988655205758,0,0,0,1.12233583384989,7.33502940382366e-06,0.000145364777843582,1,1,0,1.15326542797467,0.0309295941247767,1.12233583384989
"59","ENSG00000088340","fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]","transcribed_unitary_pseudogene","ENSG00000088340","FER1L4",-0.839336849362485,1.24874831941409e-09,2.63926205497438e-08,-1,0,0,0.220817521585206,0.104993881852888,0.214517003580074,0,0,0,-1.06015437094769,2.07465575142849e-11,2.37057479775627e-08,-1,-1,0,0.839336849362485,0.220817521585206,1.06015437094769
"60","ENSG00000089351","GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]","protein_coding","ENSG00000089351","GRAMD1A",1.13709234256316,1.59564191212501e-06,1.23713000158903e-05,1,1,0,-0.0400991006755378,0.881271947146366,0.928799108623058,0,0,0,1.1771914432387,1.66020543805872e-05,0.000264274060240223,1,1,0,1.13709234256316,0.0400991006755378,1.1771914432387
"61","ENSG00000090339","intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]","protein_coding","ENSG00000090339","ICAM1",3.014627064963,3.86762633527171e-16,1.45756328613919e-13,1,1,1,1.39758518744899,0.000212997343482836,0.00265272776811481,1,1,0,1.61704187751401,2.91940196045127e-06,7.1449138742932e-05,1,1,0,3.014627064963,1.39758518744899,1.61704187751401
"62","ENSG00000091106","NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412]","protein_coding","ENSG00000091106","NLRC4",1.44052911585978,5.46612819657529e-14,5.7931452573791e-12,1,1,0,0.412079342280887,0.0394652392358007,0.105336667451479,0,0,0,1.0284497735789,2.88253284886404e-07,1.3392240290453e-05,1,1,0,1.44052911585978,0.412079342280887,1.0284497735789
"63","ENSG00000092054","myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]","protein_coding","ENSG00000092054","MYH7",-0.73048619213508,0.0284616475556701,0.0567773299812059,0,0,0,1.46437534556692,9.58193338275822e-06,0.000354250568460234,1,1,0,-2.194861537702,3.94620721867668e-09,6.32847020805676e-07,-1,-1,-1,0.73048619213508,1.46437534556692,2.194861537702
"64","ENSG00000094963","flavin containing dimethylaniline monoxygenase 2 [Source:HGNC Symbol;Acc:HGNC:3770]","protein_coding","ENSG00000094963","FMO2",0.211687519181279,0.311544293150913,0.409714978051649,0,0,0,-0.828142325885845,0.000920313766150829,0.00715052115289819,-1,0,0,1.03982984506712,4.67912239132453e-05,0.000573624854090702,1,1,0,0.211687519181279,0.828142325885845,1.03982984506712
"65","ENSG00000095587","tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:11844]","protein_coding","ENSG00000095587","TLL2",1.34807830896476,2.02017636410805e-09,3.96311470091535e-08,1,1,0,0.204524799178521,0.409221064643148,0.562050513100108,0,0,0,1.14355350978624,4.74593937337722e-06,0.000104288773397707,1,1,0,1.34807830896476,0.204524799178521,1.14355350978624
"66","ENSG00000095596","cytochrome P450 family 26 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2603]","protein_coding","ENSG00000095596","CYP26A1",-2.27484939707368,7.10986650856205e-12,3.13211034962726e-10,-1,-1,-1,-0.710137918810253,0.0212925842152701,0.0667817849757364,0,0,0,-1.56471147826342,1.51195636826863e-05,0.000248132124538077,-1,-1,0,2.27484939707368,0.710137918810253,1.56471147826342
